,month,year,region,id,count,title,rank,date,artist,url
11806,4,2019,United States,53CJANUxooaqGOtdsBTh7O,30,Old Town Road,2,2019-04-01,Lil Nas X,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
11836,4,2019,United States,1wJRveJZLSb1rjhnUHQiv6,27,Swervin (feat. 6ix9ine),8,2019-04-03,A Boogie Wit da Hoodie,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
11863,5,2019,Canada,2Fxmhks0bxGSBdJ92vM42m,31,bad guy,2,2019-05-01,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
11894,5,2019,Canada,3KkXRkHbMCARz0aVfEt68P,31,Sunflower - Spider-Man: Into the Spider-Verse,5,2019-05-01,"Post Malone, Swae Lee",https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
11925,5,2019,Canada,6u7jPi22kF8CTQ3rb9DHE7,31,Old Town Road (feat. Billy Ray Cyrus) - Remix,1,2019-05-01,Lil Nas X,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
11956,5,2019,Canada,53CJANUxooaqGOtdsBTh7O,29,Old Town Road,3,2019-05-01,Lil Nas X,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
11985,5,2019,Canada,6LsAAHotRLMOHfCsSfYCsz,29,If I Can't Have You,3,2019-05-03,Shawn Mendes,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
12014,5,2019,United Kingdom,2Fxmhks0bxGSBdJ92vM42m,31,bad guy,2,2019-05-01,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
12045,5,2019,United Kingdom,44ZJ4hLD5onikKsVLQaILr,31,Vossi Bop,1,2019-05-01,Stormzy,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
12076,5,2019,United Kingdom,6u7jPi22kF8CTQ3rb9DHE7,31,Old Town Road (feat. Billy Ray Cyrus) - Remix,4,2019-05-01,Lil Nas X,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
12107,5,2019,United Kingdom,6nDKrPlXdpomGBgAlO7UdP,30,SOS,6,2019-05-01,"Avicii, Aloe Blacc",https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
12137,5,2019,United Kingdom,1DFD5Fotzgn6yYXkYsKiGs,24,Piece Of Your Heart,3,2019-05-08,"MEDUZA, Goodboys",https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
12161,5,2019,United States,2Fxmhks0bxGSBdJ92vM42m,31,bad guy,2,2019-05-01,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
12192,5,2019,United States,6u7jPi22kF8CTQ3rb9DHE7,31,Old Town Road (feat. Billy Ray Cyrus) - Remix,1,2019-05-01,Lil Nas X,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
12223,5,2019,United States,3KkXRkHbMCARz0aVfEt68P,30,Sunflower - Spider-Man: Into the Spider-Verse,4,2019-05-01,"Post Malone, Swae Lee",https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
12253,5,2019,United States,6LsAAHotRLMOHfCsSfYCsz,26,If I Can't Have You,3,2019-05-03,Shawn Mendes,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
12279,5,2019,United States,5qmq61DAAOUaW8AUo8xKhh,25,Truth Hurts,8,2019-05-06,Lizzo,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
12304,6,2019,Canada,2Fxmhks0bxGSBdJ92vM42m,30,bad guy,3,2019-06-01,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
12334,6,2019,Canada,3HVWdVOQ0ZA45FuZGSfvns,30,I Don't Care (with Justin Bieber),2,2019-06-01,Ed Sheeran,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
12364,6,2019,Canada,6u7jPi22kF8CTQ3rb9DHE7,27,Old Town Road (feat. Billy Ray Cyrus) - Remix,1,2019-06-01,Lil Nas X,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
12391,6,2019,Canada,7DcvwMAiqKJQD1rrdfxSDx,24,The London (feat. J. Cole & Travis Scott),4,2019-06-01,Young Thug,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
12415,6,2019,Canada,6LsAAHotRLMOHfCsSfYCsz,20,If I Can't Have You,6,2019-06-01,Shawn Mendes,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
12435,6,2019,United Kingdom,1DFD5Fotzgn6yYXkYsKiGs,30,Piece Of Your Heart,6,2019-06-01,"MEDUZA, Goodboys",https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
12465,6,2019,United Kingdom,2Fxmhks0bxGSBdJ92vM42m,30,bad guy,4,2019-06-01,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
12495,6,2019,United Kingdom,3HVWdVOQ0ZA45FuZGSfvns,30,I Don't Care (with Justin Bieber),1,2019-06-01,Ed Sheeran,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
12525,6,2019,United Kingdom,44ZJ4hLD5onikKsVLQaILr,30,Vossi Bop,2,2019-06-01,Stormzy,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
12555,6,2019,United Kingdom,7qEHsqek33rTcFNT9PFqLf,30,Someone You Loved,3,2019-06-01,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
12585,6,2019,United States,2Fxmhks0bxGSBdJ92vM42m,30,bad guy,2,2019-06-01,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
12615,6,2019,United States,5qmq61DAAOUaW8AUo8xKhh,30,Truth Hurts,6,2019-06-01,Lizzo,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
12645,6,2019,United States,6u7jPi22kF8CTQ3rb9DHE7,27,Old Town Road (feat. Billy Ray Cyrus) - Remix,1,2019-06-01,Lil Nas X,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
12672,6,2019,United States,7DcvwMAiqKJQD1rrdfxSDx,27,The London (feat. J. Cole & Travis Scott),3,2019-06-01,Young Thug,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
12699,6,2019,United States,3HVWdVOQ0ZA45FuZGSfvns,25,I Don't Care (with Justin Bieber),7,2019-06-01,Ed Sheeran,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
12724,7,2019,Canada,5ry2OE6R2zPQFDO85XkgRb,31,Money In The Grave (Drake ft. Rick Ross),2,2019-07-01,Drake,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
12755,7,2019,Canada,1kBbgxAUc4HQv7cgIayIDH,29,Ransom,10,2019-07-01,Lil Tecca,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
12784,7,2019,Canada,6fTt0CH2t0mdeB2N9XFG5r,28,Panini,7,2019-07-01,Lil Nas X,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
12812,7,2019,Canada,4hPpVbbakQNv8YTHYaOJP4,27,One Thing Right,8,2019-07-01,"Marshmello, Kane Brown",https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
12839,7,2019,Canada,6vBdBCoOhKHiYDDOcorfNo,27,Goodbyes (Feat. Young Thug),3,2019-07-05,Post Malone,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
12866,7,2019,United Kingdom,44ZJ4hLD5onikKsVLQaILr,30,Vossi Bop,3,2019-07-01,Stormzy,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
12896,7,2019,United Kingdom,7qEHsqek33rTcFNT9PFqLf,30,Someone You Loved,5,2019-07-01,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
12926,7,2019,United Kingdom,0TK2YIli7K1leLovkQiNik,25,Señorita,1,2019-07-01,"Shawn Mendes, Camila Cabello",https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
12951,7,2019,United Kingdom,0hVXuCcriWRGvwMV1r5Yn9,20,I Don't Care (with Justin Bieber),3,2019-07-12,Ed Sheeran,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
12971,7,2019,United Kingdom,1AI7UPw3fgwAFkvAlZWhE0,20,Take Me Back to London (feat. Stormzy),2,2019-07-12,Ed Sheeran,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0
12991,7,2019,United States,5qmq61DAAOUaW8AUo8xKhh,31,Truth Hurts,4,2019-07-01,Lizzo,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
13022,7,2019,United States,5ry2OE6R2zPQFDO85XkgRb,31,Money In The Grave (Drake ft. Rick Ross),3,2019-07-01,Drake,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
13053,7,2019,United States,6fTt0CH2t0mdeB2N9XFG5r,31,Panini,2,2019-07-01,Lil Nas X,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
13084,7,2019,United States,1kBbgxAUc4HQv7cgIayIDH,29,Ransom,8,2019-07-01,Lil Tecca,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
13113,7,2019,United States,3KkXRkHbMCARz0aVfEt68P,29,Sunflower - Spider-Man: Into the Spider-Verse,10,2019-07-01,"Post Malone, Swae Lee",https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
13142,8,2019,Canada,5ry2OE6R2zPQFDO85XkgRb,31,Money In The Grave (Drake ft. Rick Ross),4,2019-08-01,Drake,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
13173,8,2019,Canada,6v3KW9xbzN5yKLt9YKDYA2,31,Señorita,1,2019-08-01,"Shawn Mendes, Camila Cabello",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
13204,8,2019,Canada,6vBdBCoOhKHiYDDOcorfNo,31,Goodbyes (Feat. Young Thug),3,2019-08-01,Post Malone,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
13235,8,2019,Canada,5qmq61DAAOUaW8AUo8xKhh,30,Truth Hurts,8,2019-08-01,Lizzo,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
13265,8,2019,Canada,70eFcWOvlMObDhURTqT4Fv,30,Beautiful People (feat. Khalid),5,2019-08-01,Ed Sheeran,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
13295,8,2019,United Kingdom,1tNJrcVe6gwLEiZCtprs1u,31,3 Nights,4,2019-08-01,Dominic Fike,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
13326,8,2019,United Kingdom,6v3KW9xbzN5yKLt9YKDYA2,31,Señorita,1,2019-08-01,"Shawn Mendes, Camila Cabello",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
13357,8,2019,United Kingdom,70eFcWOvlMObDhURTqT4Fv,31,Beautiful People (feat. Khalid),2,2019-08-01,Ed Sheeran,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
13388,8,2019,United Kingdom,7b4ky1LlQLFhXHmhZkFgqV,31,Ladbroke Grove,3,2019-08-01,AJ Tracey,https://open.spotify.com/track/7b4ky1LlQLFhXHmhZkFgqV
13419,8,2019,United Kingdom,3evfXgwjSY5zuFxAHjMW5S,27,Taste (Make It Shake),10,2019-08-05,Aitch,https://open.spotify.com/track/3evfXgwjSY5zuFxAHjMW5S
13446,8,2019,United States,5qmq61DAAOUaW8AUo8xKhh,30,Truth Hurts,3,2019-08-01,Lizzo,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
13476,8,2019,United States,6v3KW9xbzN5yKLt9YKDYA2,30,Señorita,2,2019-08-01,"Shawn Mendes, Camila Cabello",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
13506,8,2019,United States,1kBbgxAUc4HQv7cgIayIDH,29,Ransom,1,2019-08-01,Lil Tecca,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
13535,8,2019,United States,6vBdBCoOhKHiYDDOcorfNo,29,Goodbyes (Feat. Young Thug),4,2019-08-01,Post Malone,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
13564,8,2019,United States,5ry2OE6R2zPQFDO85XkgRb,27,Money In The Grave (Drake ft. Rick Ross),5,2019-08-01,Drake,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
13591,9,2019,Canada,6v3KW9xbzN5yKLt9YKDYA2,30,Señorita,2,2019-09-01,"Shawn Mendes, Camila Cabello",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
13621,9,2019,Canada,6vBdBCoOhKHiYDDOcorfNo,30,Goodbyes (Feat. Young Thug),4,2019-09-01,Post Malone,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
13651,9,2019,Canada,6EOKwHETwSkZ9gW2b6ASE0,28,Ransom,3,2019-09-01,Lil Tecca,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
13679,9,2019,Canada,7qEHsqek33rTcFNT9PFqLf,22,Someone You Loved,9,2019-09-01,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
13701,9,2019,Canada,5qmq61DAAOUaW8AUo8xKhh,19,Truth Hurts,5,2019-09-01,Lizzo,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
13720,9,2019,United Kingdom,6v3KW9xbzN5yKLt9YKDYA2,30,Señorita,1,2019-09-01,"Shawn Mendes, Camila Cabello",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
13750,9,2019,United Kingdom,7b4ky1LlQLFhXHmhZkFgqV,30,Ladbroke Grove,4,2019-09-01,AJ Tracey,https://open.spotify.com/track/7b4ky1LlQLFhXHmhZkFgqV
13780,9,2019,United Kingdom,1tNJrcVe6gwLEiZCtprs1u,29,3 Nights,2,2019-09-01,Dominic Fike,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
13809,9,2019,United Kingdom,23GvTfcGK454ppLsts3W44,29,Strike a Pose (feat. Aitch),10,2019-09-02,Young T & Bugsey,https://open.spotify.com/track/23GvTfcGK454ppLsts3W44
13838,9,2019,United Kingdom,6y1UtRcHQU07aUs3oxZ8Yn,29,Sorry,8,2019-09-01,Joel Corry,https://open.spotify.com/track/6y1UtRcHQU07aUs3oxZ8Yn
13867,9,2019,United States,6vBdBCoOhKHiYDDOcorfNo,30,Goodbyes (Feat. Young Thug),5,2019-09-01,Post Malone,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
13897,9,2019,United States,6EOKwHETwSkZ9gW2b6ASE0,27,Ransom,2,2019-09-01,Lil Tecca,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
13924,9,2019,United States,5qmq61DAAOUaW8AUo8xKhh,23,Truth Hurts,3,2019-09-01,Lizzo,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
13947,9,2019,United States,21jGcNKet2qwijlDFuPiPb,15,Circles,1,2019-09-16,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
13962,9,2019,United States,0RiRZpuVRbi7oqRdSMwhQY,14,Sunflower - Spider-Man: Into the Spider-Verse,10,2019-09-16,"Post Malone, Swae Lee",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
13976,10,2019,Canada,21jGcNKet2qwijlDFuPiPb,31,Circles,1,2019-10-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
14007,10,2019,Canada,7qEHsqek33rTcFNT9PFqLf,29,Someone You Loved,2,2019-10-01,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
14036,10,2019,Canada,3eekarcy7kvN4yt5ZFzltW,28,HIGHEST IN THE ROOM,1,2019-10-04,Travis Scott,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
14064,10,2019,Canada,7aiClxsDWFRQ0Kzk5KI5ku,28,hot girl bummer,10,2019-10-01,blackbear,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
14092,10,2019,Canada,1rgnBhdG2JDFTbYkYRZAku,27,Dance Monkey,7,2019-10-05,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
14119,10,2019,United Kingdom,1rgnBhdG2JDFTbYkYRZAku,31,Dance Monkey,1,2019-10-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
14150,10,2019,United Kingdom,21jGcNKet2qwijlDFuPiPb,31,Circles,6,2019-10-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
14181,10,2019,United Kingdom,2tnVG71enUj33Ic2nFN6kZ,31,Ride It,4,2019-10-01,Regard,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
14212,10,2019,United Kingdom,7qEHsqek33rTcFNT9PFqLf,30,Someone You Loved,7,2019-10-01,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
14242,10,2019,United Kingdom,1xPpYbCaJWonL7IFXPDjON,29,Taste (Make It Shake),2,2019-10-01,Aitch,https://open.spotify.com/track/1xPpYbCaJWonL7IFXPDjON
14271,10,2019,United States,21jGcNKet2qwijlDFuPiPb,29,Circles,1,2019-10-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
14300,10,2019,United States,3eekarcy7kvN4yt5ZFzltW,27,HIGHEST IN THE ROOM,1,2019-10-04,Travis Scott,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
14327,10,2019,United States,6Gg1gjgKi2AK4e0qzsR7sd,26,Bandit (with YoungBoy Never Broke Again),4,2019-10-04,Juice WRLD,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
14353,10,2019,United States,4sjiIpEv617LDXaidKioOI,24,223's (feat. 9lokknine),5,2019-10-01,YNW Melly,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
14377,10,2019,United States,7aiClxsDWFRQ0Kzk5KI5ku,24,hot girl bummer,8,2019-10-03,blackbear,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
14401,11,2019,Canada,1rgnBhdG2JDFTbYkYRZAku,30,Dance Monkey,2,2019-11-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
14431,11,2019,Canada,21jGcNKet2qwijlDFuPiPb,30,Circles,4,2019-11-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
14461,11,2019,Canada,2b8fOow8UzyDFAE27YhOZM,30,Memories,8,2019-11-01,Maroon 5,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
14491,11,2019,Canada,3eekarcy7kvN4yt5ZFzltW,30,HIGHEST IN THE ROOM,1,2019-11-01,Travis Scott,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
14521,11,2019,Canada,7qEHsqek33rTcFNT9PFqLf,29,Someone You Loved,7,2019-11-01,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
14550,11,2019,United Kingdom,1rgnBhdG2JDFTbYkYRZAku,30,Dance Monkey,1,2019-11-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
14580,11,2019,United Kingdom,2tnVG71enUj33Ic2nFN6kZ,30,Ride It,2,2019-11-01,Regard,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
14610,11,2019,United Kingdom,6WrI0LAC5M1Rw2MnX2ZvEg,30,Don't Start Now,3,2019-11-01,Dua Lipa,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
14640,11,2019,United Kingdom,21jGcNKet2qwijlDFuPiPb,28,Circles,4,2019-11-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
14668,11,2019,United Kingdom,4vUmTMuQqjdnvlZmAH61Qk,23,South of the Border (feat. Camila Cabello & Cardi B),5,2019-11-01,Ed Sheeran,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
14691,11,2019,United States,21jGcNKet2qwijlDFuPiPb,30,Circles,3,2019-11-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
14721,11,2019,United States,3eekarcy7kvN4yt5ZFzltW,30,HIGHEST IN THE ROOM,1,2019-11-01,Travis Scott,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
14751,11,2019,United States,6Gg1gjgKi2AK4e0qzsR7sd,30,Bandit (with YoungBoy Never Broke Again),4,2019-11-01,Juice WRLD,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
14781,11,2019,United States,1HfMVBKM75vxSfsQ5VefZ5,25,Lose You To Love Me,2,2019-11-01,Selena Gomez,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
14806,11,2019,United States,7aiClxsDWFRQ0Kzk5KI5ku,21,hot girl bummer,8,2019-11-01,blackbear,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
14827,12,2019,Canada,1rgnBhdG2JDFTbYkYRZAku,29,Dance Monkey,3,2019-12-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
14856,12,2019,Canada,696DnlkuDOXcMAnKlTgXXK,29,ROXANNE,4,2019-12-01,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
14885,12,2019,Canada,0bYg9bo50gSsH3LtXe2SQn,26,All I Want for Christmas Is You,5,2019-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
14911,12,2019,Canada,21jGcNKet2qwijlDFuPiPb,26,Circles,6,2019-12-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
14937,12,2019,Canada,0sf12qNH5qcw8qpgymFOqD,25,Blinding Lights,2,2019-12-01,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
14962,12,2019,United Kingdom,1rgnBhdG2JDFTbYkYRZAku,29,Dance Monkey,3,2019-12-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
14991,12,2019,United Kingdom,696DnlkuDOXcMAnKlTgXXK,27,ROXANNE,7,2019-12-02,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
15018,12,2019,United Kingdom,0bYg9bo50gSsH3LtXe2SQn,26,All I Want for Christmas Is You,1,2019-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
15044,12,2019,United Kingdom,2FRnf9qhLbvw8fu4IBXx78,26,Last Christmas,2,2019-12-01,Wham!,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
15070,12,2019,United Kingdom,2gMXnyrvIjhVBUZwvLZDMP,21,Before You Go,7,2019-12-01,Lewis Capaldi,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
15091,12,2019,United States,696DnlkuDOXcMAnKlTgXXK,30,ROXANNE,2,2019-12-01,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
15121,12,2019,United States,21jGcNKet2qwijlDFuPiPb,29,Circles,4,2019-12-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
15150,12,2019,United States,6Gg1gjgKi2AK4e0qzsR7sd,26,Bandit (with YoungBoy Never Broke Again),10,2019-12-01,Juice WRLD,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
15176,12,2019,United States,6Ozh9Ok6h4Oi1wUSLtBseN,26,BOP,9,2019-12-01,DaBaby,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
15202,12,2019,United States,4TnjEaWOeW0eKTKIEvJyCa,25,Falling,8,2019-12-01,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
15227,1,2020,Canada,0nbXyq5TXYPCO7pr3N8S4I,31,The Box,3,2020-01-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
15258,1,2020,Canada,1rgnBhdG2JDFTbYkYRZAku,31,Dance Monkey,1,2020-01-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
15289,1,2020,Canada,696DnlkuDOXcMAnKlTgXXK,31,ROXANNE,2,2020-01-01,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
15320,1,2020,Canada,0sf12qNH5qcw8qpgymFOqD,29,Blinding Lights,5,2020-01-01,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
15349,1,2020,Canada,21jGcNKet2qwijlDFuPiPb,29,Circles,4,2020-01-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
15378,1,2020,United Kingdom,1rgnBhdG2JDFTbYkYRZAku,31,Dance Monkey,1,2020-01-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
15409,1,2020,United Kingdom,4QPEwDdOMhY7rNS05mTyMR,31,Own It (feat. Ed Sheeran & Burna Boy),3,2020-01-01,Stormzy,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
15440,1,2020,United Kingdom,696DnlkuDOXcMAnKlTgXXK,31,ROXANNE,2,2020-01-01,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
15471,1,2020,United Kingdom,2gMXnyrvIjhVBUZwvLZDMP,30,Before You Go,4,2020-01-01,Lewis Capaldi,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
15501,1,2020,United Kingdom,6WrI0LAC5M1Rw2MnX2ZvEg,29,Don't Start Now,5,2020-01-01,Dua Lipa,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
15530,1,2020,United States,0nbXyq5TXYPCO7pr3N8S4I,31,The Box,1,2020-01-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
15561,1,2020,United States,696DnlkuDOXcMAnKlTgXXK,30,ROXANNE,2,2020-01-01,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
15591,1,2020,United States,6Ozh9Ok6h4Oi1wUSLtBseN,29,BOP,4,2020-01-01,DaBaby,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
15620,1,2020,United States,21jGcNKet2qwijlDFuPiPb,28,Circles,3,2020-01-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
15648,1,2020,United States,4TnjEaWOeW0eKTKIEvJyCa,25,Falling,8,2020-01-01,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
15673,2,2020,Canada,0nbXyq5TXYPCO7pr3N8S4I,29,The Box,1,2020-02-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
15702,2,2020,Canada,0sf12qNH5qcw8qpgymFOqD,29,Blinding Lights,6,2020-02-01,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
15731,2,2020,Canada,1rgnBhdG2JDFTbYkYRZAku,29,Dance Monkey,2,2020-02-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
15760,2,2020,Canada,5yY9lUy8nbvjM1Uyo1Uqoc,29,Life Is Good (feat. Drake),3,2020-02-01,Future,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
15789,2,2020,Canada,7FIWs0pqAYbP91WWM0vlTQ,29,Godzilla (feat. Juice WRLD),4,2020-02-01,Eminem,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
